"Date","station_name","station_id","number_of_trips","Avg_temp","SNOW","PRCP","SNWD"
"10/1/2016","Thorndale",40880,93496,62,0,1.29,0
"10/1/2016","Clark/Lake",40380,526287,62,0,1.29,0
"9/1/2016","Diversey",40530,149414,69.5,0,0,0
"8/1/2016","Lake/State",41660,620554,76.5,0,0,0
"9/1/2016","Western/Milwaukee",40670,138436,69.5,0,0,0
"8/1/2016","Roosevelt",41400,333534,76.5,0,0,0
"9/1/2016","Midway Airport",40930,255154,69.5,0,0,0
"8/1/2016","Main",40270,34408,76.5,0,0,0
"10/1/2016","Sheridan",40080,181544,62,0,1.29,0
"8/1/2016","Washington/Dearborn",40370,335718,76.5,0,0,0
"10/1/2016","Harlem-Forest Park",40980,35290,62,0,1.29,0
"8/1/2016","Grand/State",40330,406011,76.5,0,0,0
"8/1/2016","State/Lake",40260,269054,76.5,0,0,0
"8/1/2016","Madison/Wabash",40640,0,76.5,0,0,0
"10/1/2016","Paulina",41310,77207,62,0,1.29,0
"9/1/2016","Washington/Wells",40730,199231,69.5,0,0,0
"8/1/2016","Western-Orange",40310,103733,76.5,0,0,0
"8/1/2016","Oak Park-Lake",41350,43474,76.5,0,0,0
"9/1/2016","Garfield-Dan Ryan",41170,102423,69.5,0,0,0
"9/1/2016","Halsted-Orange",41130,77700,69.5,0,0,0
"11/1/2016","Dempster-Skokie",40140,51653,69.5,0,0,0
"11/1/2016","Davis",40050,100565,69.5,0,0,0
"11/1/2016","Sheridan",40080,155162,69.5,0,0,0
"11/1/2016","Rockwell",41010,47476,69.5,0,0,0
"11/1/2016","Montrose-Brown",41500,72805,69.5,0,0,0
"11/1/2016","Monroe/State",41090,283060,69.5,0,0,0
"11/1/2016","Linden",41050,25116,69.5,0,0,0
"11/1/2016","Berwyn",40340,96069,69.5,0,0,0
"11/1/2016","Adams/Wabash",40680,235812,69.5,0,0,0
"11/1/2016","Quincy/Wells",40040,176946,69.5,0,0,0
"11/1/2016","43rd",41270,27136,69.5,0,0,0
"11/1/2016","Pulaski-Forest Park",40920,49657,69.5,0,0,0
"11/1/2016","Damen-Brown",40090,74955,69.5,0,0,0
"11/1/2016","Diversey",40530,141403,69.5,0,0,0
"11/1/2016","Damen-Cermak",40210,42374,69.5,0,0,0
"11/1/2016","LaSalle",41340,87143,69.5,0,0,0
"11/1/2016","Harlem-Lake",40020,100779,69.5,0,0,0
"11/1/2016","Jarvis",41190,47003,69.5,0,0,0
"11/1/2016","Bryn Mawr",41380,128773,69.5,0,0,0
"11/1/2016","Ashland-Lake",40170,61947,69.5,0,0,0
"11/1/2016","Lake/State",41660,595317,69.5,0,0,0
"11/1/2016","47th-Dan Ryan",41230,86238,69.5,0,0,0
"11/1/2016","Central Park",40780,31490,69.5,0,0,0
"11/1/2016","Chicago/State",41450,451957,69.5,0,0,0
"11/1/2016","Grand/State",40330,345379,69.5,0,0,0
"11/1/2016","Morse",40100,131946,69.5,0,0,0
"11/1/2016","Laramie",40700,33006,69.5,0,0,0
"11/1/2016","Conservatory",41670,24532,69.5,0,0,0
"11/1/2016","Oakton-Skokie",41680,25616,69.5,0,0,0
"11/1/2016","Paulina",41310,70439,69.5,0,0,0
"11/1/2016","Roosevelt",41400,320064,69.5,0,0,0
"11/1/2016","95th/Dan Ryan",40450,287314,69.5,0,0,0
"11/1/2016","Cicero-Forest Park",40970,43971,69.5,0,0,0
"11/1/2016","Clinton-Forest Park",40430,99828,69.5,0,0,0
"11/1/2016","Western-Orange",40310,100866,69.5,0,0,0
"11/1/2016","Western-Brown",41480,107019,69.5,0,0,0
"11/1/2016","Southport",40360,96536,69.5,0,0,0
"11/1/2016","Grand/Milwaukee",40490,67630,69.5,0,0,0
"11/1/2016","Cermak-Chinatown",41000,129360,69.5,0,0,0
"11/1/2016","Addison-Brown",41440,64976,69.5,0,0,0
"11/1/2016","Ashland/63rd",40290,31030,69.5,0,0,0
"11/1/2016","63rd-Dan Ryan",40910,87449,69.5,0,0,0
"11/1/2016","South Boulevard",40840,20128,69.5,0,0,0
"11/1/2016","Cermak-McCormick Place",41690,40328,69.5,0,0,0
"11/1/2016","47th-South Elevated",41080,31454,69.5,0,0,0
"11/1/2016","Howard",40900,157129,69.5,0,0,0
"11/1/2016","69th",40990,149318,69.5,0,0,0
"11/1/2016","Austin-Lake",41260,50433,69.5,0,0,0
"11/1/2016","Wilson",40540,156548,69.5,0,0,0
"11/1/2016","Halsted-Orange",41130,72734,69.5,0,0,0
"11/1/2016","Kedzie-Lake",41070,39371,69.5,0,0,0
"11/1/2016","Belmont-O'Hare",40060,148750,69.5,0,0,0
"11/1/2016","Kedzie-Homan-Forest Park",40250,57651,69.5,0,0,0
"11/1/2016","Addison-North Main",41420,234270,69.5,0,0,0
"11/1/2016","Division/Milwaukee",40320,157266,69.5,0,0,0
"11/1/2016","East 63rd-Cottage Grove",40720,30658,69.5,0,0,0
"11/1/2016","79th",40240,198387,69.5,0,0,0
"11/1/2016","North/Clybourn",40650,171473,69.5,0,0,0
"11/1/2016","Main",40270,33499,69.5,0,0,0
"11/1/2016","Irving Park-Brown",41460,80366,69.5,0,0,0
"11/1/2016","Fullerton",41220,338130,69.5,0,0,0
"11/1/2016","Library",40850,103597,69.5,0,0,0
"11/1/2016","Monroe/Dearborn",40790,196549,69.5,0,0,0
"11/1/2016","Harlem-Forest Park",40980,33025,69.5,0,0,0
"11/1/2016","Garfield-South Elevated",40510,35325,69.5,0,0,0
"11/1/2016","Washington/Wells",40730,189905,69.5,0,0,0
"11/1/2016","Cicero-Lake",40480,35261,69.5,0,0,0
"11/1/2016","Clark/Lake",40380,498800,69.5,0,0,0
"11/1/2016","Pulaski-Lake",40030,41070,69.5,0,0,0
"11/1/2016","Logan Square",41020,190554,69.5,0,0,0
"11/1/2016","Argyle",41200,87267,69.5,0,0,0
"11/1/2016","Kedzie-Brown",41180,55388,69.5,0,0,0
"11/1/2016","Garfield-Dan Ryan",41170,99166,69.5,0,0,0
"11/1/2016","51st",40130,25983,69.5,0,0,0
"11/1/2016","Harrison",41490,132304,69.5,0,0,0
"11/1/2016","Cumberland",40230,107295,69.5,0,0,0
"11/1/2016","O'Hare Airport",40890,332466,69.5,0,0,0
"11/1/2016","Foster",40520,25355,69.5,0,0,0
"11/1/2016","35th/Archer",40120,83563,69.5,0,0,0
"11/1/2016","Pulaski-Orange",40960,135490,69.5,0,0,0
"11/1/2016","Granville",40760,119043,69.5,0,0,0
"11/1/2016","Western-Cermak",40740,31675,69.5,0,0,0
"11/1/2016","LaSalle/Van Buren",40160,66155,69.5,0,0,0
"11/1/2016","Montrose-O'Hare",41330,68924,69.5,0,0,0
"11/1/2016","Irving Park-O'Hare",40550,110633,69.5,0,0,0
"11/1/2016","Lawrence",40770,102186,69.5,0,0,0
"11/1/2016","Kimball",41290,112257,69.5,0,0,0
"11/1/2016","King Drive",41140,16375,69.5,0,0,0
"11/1/2016","Dempster",40690,23840,69.5,0,0,0
"11/1/2016","Noyes",40400,25512,69.5,0,0,0
"11/1/2016","Kedzie-Midway",41150,92789,69.5,0,0,0
"11/1/2016","Indiana",40300,22834,69.5,0,0,0
"11/1/2016","Francisco",40870,42575,69.5,0,0,0
"11/1/2016","Harlem-O'Hare",40750,80257,69.5,0,0,0
"11/1/2016","54th/Cermak",40580,59135,69.5,0,0,0
"11/1/2016","Racine",40470,55297,69.5,0,0,0
"11/1/2016","Randolph/Wabash",40200,258399,69.5,0,0,0
"11/1/2016","Sedgwick",40800,97256,69.5,0,0,0
"11/1/2016","Armitage",40660,108719,69.5,0,0,0
"11/1/2016","Washington/Dearborn",40370,330452,69.5,0,0,0
"11/1/2016","Austin-Forest Park",40010,53212,69.5,0,0,0
"11/1/2016","Loyola",41300,160281,69.5,0,0,0
"11/1/2016","State/Lake",40260,275210,69.5,0,0,0
"11/1/2016","Rosemont",40820,176347,69.5,0,0,0
"11/1/2016","Chicago/Franklin",40710,160641,69.5,0,0,0
"11/1/2016","Kostner",40600,13598,69.5,0,0,0
"11/1/2016","Clark/Division",40630,221607,69.5,0,0,0
"11/1/2016","Jefferson Park",41280,183103,69.5,0,0,0
"11/1/2016","UIC-Halsted",40350,179153,69.5,0,0,0
"11/1/2016","Madison/Wabash",40640,0,69.5,0,0,0
"11/1/2016","Oak Park-Forest Park",40180,47200,69.5,0,0,0
"11/1/2016","Damen/Milwaukee",40590,175803,69.5,0,0,0
"11/1/2016","Ridgeland",40610,33639,69.5,0,0,0
"11/1/2016","Central-Evanston",41250,24383,69.5,0,0,0
"11/1/2016","Kedzie-Cermak",41040,28864,69.5,0,0,0
"11/1/2016","Wellington",41210,78665,69.5,0,0,0
"11/1/2016","Sox-35th-Dan Ryan",40190,121167,69.5,0,0,0
"11/1/2016","Western-Forest Park",40220,44968,69.5,0,0,0
"11/1/2016","Midway Airport",40930,239111,69.5,0,0,0
"11/1/2016","Chicago/Milwaukee",41410,103963,69.5,0,0,0
"11/1/2016","Addison-O'Hare",41240,76124,69.5,0,0,0
"11/1/2016","Merchandise Mart",40460,179475,69.5,0,0,0
"11/1/2016","California-Lake",41360,25980,69.5,0,0,0
"11/1/2016","18th",40830,50206,69.5,0,0,0
"11/1/2016","Central-Lake",40280,54835,69.5,0,0,0
"11/1/2016","California/Milwaukee",40570,139381,69.5,0,0,0
"11/1/2016","Medical Center",40810,81692,69.5,0,0,0
"11/1/2016","Pulaski-Cermak",40150,30651,69.5,0,0,0
"11/1/2016","Forest Park",40390,93206,69.5,0,0,0
"11/1/2016","Morgan-Lake",41510,70491,69.5,0,0,0
"11/1/2016","Halsted/63rd",40940,16950,69.5,0,0,0
"11/1/2016","Cicero-Cermak",40420,36063,69.5,0,0,0
"11/1/2016","87th",41430,116923,69.5,0,0,0
"11/1/2016","Ashland-Orange",41060,43822,69.5,0,0,0
"11/1/2016","Jackson/Dearborn",40070,196874,69.5,0,0,0
"11/1/2016","Jackson/State",40560,271701,69.5,0,0,0
"11/1/2016","Oak Park-Lake",41350,39333,69.5,0,0,0
"11/1/2016","Western/Milwaukee",40670,134033,69.5,0,0,0
"11/1/2016","Polk",41030,77475,69.5,0,0,0
"11/1/2016","Belmont-North Main",41320,355052,69.5,0,0,0
"11/1/2016","California-Cermak",40440,39454,69.5,0,0,0
"11/1/2016","35-Bronzeville-IIT",41120,49688,69.5,0,0,0
"11/1/2016","Thorndale",40880,85170,69.5,0,0,0
"11/1/2016","Clinton-Lake",41160,98907,69.5,0,0,0
"12/1/2016","Pulaski-Cermak",40150,27870,39.5,0,0,0
"12/1/2016","Clinton-Forest Park",40430,89292,39.5,0,0,0
"12/1/2016","Clark/Lake",40380,432791,39.5,0,0,0
"12/1/2016","Kedzie-Cermak",41040,25387,39.5,0,0,0
"12/1/2016","Central-Lake",40280,50554,39.5,0,0,0
"12/1/2016","Irving Park-Brown",41460,71944,39.5,0,0,0
"12/1/2016","Quincy/Wells",40040,157105,39.5,0,0,0
"12/1/2016","Addison-O'Hare",41240,65994,39.5,0,0,0
"12/1/2016","Washington/Dearborn",40370,313908,39.5,0,0,0
"12/1/2016","Western-Cermak",40740,27803,39.5,0,0,0
"12/1/2016","Wilson",40540,130529,39.5,0,0,0
"12/1/2016","Chicago/Franklin",40710,140441,39.5,0,0,0
"12/1/2016","Ashland-Lake",40170,54045,39.5,0,0,0
"12/1/2016","47th-Dan Ryan",41230,76412,39.5,0,0,0
"12/1/2016","Kedzie-Homan-Forest Park",40250,51055,39.5,0,0,0
"12/1/2016","Montrose-O'Hare",41330,59307,39.5,0,0,0
"12/1/2016","Morgan-Lake",41510,63211,39.5,0,0,0
"12/1/2016","Garfield-Dan Ryan",41170,86760,39.5,0,0,0
"12/1/2016","Fullerton",41220,208503,39.5,0,0,0
"12/1/2016","Midway Airport",40930,203996,39.5,0,0,0
"12/1/2016","Lake/State",41660,542698,39.5,0,0,0
"12/1/2016","Linden",41050,20093,39.5,0,0,0
"12/1/2016","Clark/Division",40630,198272,39.5,0,0,0
"12/1/2016","Cermak-McCormick Place",41690,28027,39.5,0,0,0
"12/1/2016","Ashland-Orange",41060,38251,39.5,0,0,0
"12/1/2016","Rockwell",41010,43002,39.5,0,0,0
"12/1/2016","Kimball",41290,101819,39.5,0,0,0
"12/1/2016","54th/Cermak",40580,51339,39.5,0,0,0
"12/1/2016","95th/Dan Ryan",40450,262169,39.5,0,0,0
"12/1/2016","Bryn Mawr",41380,116509,39.5,0,0,0
"12/1/2016","King Drive",41140,15167,39.5,0,0,0
"12/1/2016","California-Lake",41360,24196,39.5,0,0,0
"12/1/2016","Austin-Lake",41260,45088,39.5,0,0,0
"12/1/2016","South Boulevard",40840,17468,39.5,0,0,0
"12/1/2016","Indiana",40300,20063,39.5,0,0,0
"12/1/2016","Main",40270,28916,39.5,0,0,0
"12/1/2016","California-Cermak",40440,34618,39.5,0,0,0
"12/1/2016","Pulaski-Forest Park",40920,45946,39.5,0,0,0
"12/1/2016","East 63rd-Cottage Grove",40720,27594,39.5,0,0,0
"12/1/2016","Francisco",40870,38293,39.5,0,0,0
"12/1/2016","Sedgwick",40800,84228,39.5,0,0,0
"12/1/2016","Cicero-Cermak",40420,31783,39.5,0,0,0
"12/1/2016","Logan Square",41020,175004,39.5,0,0,0
"12/1/2016","Western-Orange",40310,88989,39.5,0,0,0
"12/1/2016","Cumberland",40230,99261,39.5,0,0,0
"12/1/2016","Southport",40360,80896,39.5,0,0,0
"12/1/2016","Damen-Cermak",40210,37192,39.5,0,0,0
"12/1/2016","Clinton-Lake",41160,86648,39.5,0,0,0
"12/1/2016","Laramie",40700,29486,39.5,0,0,0
"12/1/2016","LaSalle",41340,67154,39.5,0,0,0
"12/1/2016","Jackson/State",40560,191852,39.5,0,0,0
"12/1/2016","Kostner",40600,12374,39.5,0,0,0
"12/1/2016","Ridgeland",40610,29245,39.5,0,0,0
"12/1/2016","Halsted/63rd",40940,14221,39.5,0,0,0
"12/1/2016","Medical Center",40810,66828,39.5,0,0,0
"12/1/2016","Jefferson Park",41280,163597,39.5,0,0,0
"12/1/2016","Harlem-O'Hare",40750,67173,39.5,0,0,0
"12/1/2016","43rd",41270,23745,39.5,0,0,0
"12/1/2016","Monroe/Dearborn",40790,172660,39.5,0,0,0
"12/1/2016","Racine",40470,48120,39.5,0,0,0
"12/1/2016","63rd-Dan Ryan",40910,78192,39.5,0,0,0
"12/1/2016","Wellington",41210,67160,39.5,0,0,0
"12/1/2016","Harlem-Lake",40020,86922,39.5,0,0,0
"12/1/2016","35-Bronzeville-IIT",41120,36205,39.5,0,0,0
"12/1/2016","Central-Evanston",41250,18289,39.5,0,0,0
"12/1/2016","Jarvis",41190,42966,39.5,0,0,0
"12/1/2016","Belmont-O'Hare",40060,135429,39.5,0,0,0
"12/1/2016","Polk",41030,59439,39.5,0,0,0
"12/1/2016","Loyola",41300,124949,39.5,0,0,0
"12/1/2016","Addison-Brown",41440,56540,39.5,0,0,0
"12/1/2016","18th",40830,42987,39.5,0,0,0
"12/1/2016","Library",40850,74624,39.5,0,0,0
"12/1/2016","Western/Milwaukee",40670,121032,39.5,0,0,0
"12/1/2016","Pulaski-Orange",40960,114796,39.5,0,0,0
"12/1/2016","Adams/Wabash",40680,189188,39.5,0,0,0
"12/1/2016","Conservatory",41670,21665,39.5,0,0,0
"12/1/2016","Madison/Wabash",40640,99,39.5,0,0,0
"12/1/2016","Argyle",41200,78902,39.5,0,0,0
"12/1/2016","Thorndale",40880,77966,39.5,0,0,0
"12/1/2016","Montrose-Brown",41500,65681,39.5,0,0,0
"12/1/2016","Merchandise Mart",40460,156382,39.5,0,0,0
"12/1/2016","Diversey",40530,121715,39.5,0,0,0
"12/1/2016","35th/Archer",40120,71010,39.5,0,0,0
"12/1/2016","Monroe/State",41090,254775,39.5,0,0,0
"12/1/2016","47th-South Elevated",41080,28651,39.5,0,0,0
"12/1/2016","Chicago/Milwaukee",41410,95052,39.5,0,0,0
"12/1/2016","Irving Park-O'Hare",40550,101010,39.5,0,0,0
"12/1/2016","Garfield-South Elevated",40510,30469,39.5,0,0,0
"12/1/2016","69th",40990,135771,39.5,0,0,0
"12/1/2016","Dempster-Skokie",40140,41881,39.5,0,0,0
"12/1/2016","Austin-Forest Park",40010,44788,39.5,0,0,0
"12/1/2016","Western-Forest Park",40220,38160,39.5,0,0,0
"12/1/2016","Foster",40520,15750,39.5,0,0,0
"12/1/2016","Cicero-Forest Park",40970,42292,39.5,0,0,0
"12/1/2016","Paulina",41310,63504,39.5,0,0,0
"12/1/2016","Belmont-North Main",41320,288025,39.5,0,0,0
"12/1/2016","LaSalle/Van Buren",40160,59938,39.5,0,0,0
"12/1/2016","Rosemont",40820,147955,39.5,0,0,0
"12/1/2016","Kedzie-Midway",41150,81008,39.5,0,0,0
"12/1/2016","Pulaski-Lake",40030,38002,39.5,0,0,0
"12/1/2016","79th",40240,185562,39.5,0,0,0
"12/1/2016","Davis",40050,82791,39.5,0,0,0
"12/1/2016","51st",40130,23564,39.5,0,0,0
"12/1/2016","Washington/Wells",40730,162608,39.5,0,0,0
"12/1/2016","Grand/State",40330,308404,39.5,0,0,0
"12/1/2016","Lawrence",40770,89610,39.5,0,0,0
"12/1/2016","Oak Park-Forest Park",40180,39447,39.5,0,0,0
"12/1/2016","Division/Milwaukee",40320,142400,39.5,0,0,0
"12/1/2016","Jackson/Dearborn",40070,151256,39.5,0,0,0
"12/1/2016","UIC-Halsted",40350,90009,39.5,0,0,0
"12/1/2016","North/Clybourn",40650,158393,39.5,0,0,0
"12/1/2016","Grand/Milwaukee",40490,60648,39.5,0,0,0
"12/1/2016","Morse",40100,119262,39.5,0,0,0
"12/1/2016","Noyes",40400,17003,39.5,0,0,0
"12/1/2016","Oakton-Skokie",41680,20338,39.5,0,0,0
"12/1/2016","Forest Park",40390,79521,39.5,0,0,0
"12/1/2016","Roosevelt",41400,278883,39.5,0,0,0
"12/1/2016","Damen-Brown",40090,67783,39.5,0,0,0
"12/1/2016","Western-Brown",41480,98701,39.5,0,0,0
"12/1/2016","Harlem-Forest Park",40980,29357,39.5,0,0,0
"12/1/2016","Ashland/63rd",40290,27891,39.5,0,0,0
"12/1/2016","State/Lake",40260,227894,39.5,0,0,0
"12/1/2016","Chicago/State",41450,402091,39.5,0,0,0
"12/1/2016","Sox-35th-Dan Ryan",40190,99054,39.5,0,0,0
"12/1/2016","Cermak-Chinatown",41000,102997,39.5,0,0,0
"12/1/2016","87th",41430,108699,39.5,0,0,0
"12/1/2016","Harrison",41490,100923,39.5,0,0,0
"12/1/2016","Dempster",40690,20744,39.5,0,0,0
"12/1/2016","Randolph/Wabash",40200,231496,39.5,0,0,0
"12/1/2016","Central Park",40780,27880,39.5,0,0,0
"12/1/2016","Kedzie-Lake",41070,31200,39.5,0,0,0
"12/1/2016","Berwyn",40340,86930,39.5,0,0,0
"12/1/2016","Halsted-Orange",41130,58183,39.5,0,0,0
"12/1/2016","Cicero-Lake",40480,32915,39.5,0,0,0
"12/1/2016","Oak Park-Lake",41350,34858,39.5,0,0,0
"12/1/2016","Kedzie-Brown",41180,49788,39.5,0,0,0
"12/1/2016","Howard",40900,144717,39.5,0,0,0
"12/1/2016","Damen/Milwaukee",40590,158361,39.5,0,0,0
"12/1/2016","Granville",40760,99951,39.5,0,0,0
"12/1/2016","O'Hare Airport",40890,292943,39.5,0,0,0
"12/1/2016","Armitage",40660,97007,39.5,0,0,0
"12/1/2016","Addison-North Main",41420,148648,39.5,0,0,0
"12/1/2016","California/Milwaukee",40570,126315,39.5,0,0,0
"12/1/2016","Sheridan",40080,126115,39.5,0,0,0
"3/1/2017","54th/Cermak",40580,55896,43,0,0.07,0
"3/1/2017","Jefferson Park",41280,180243,43,0,0.07,0
"1/1/2017","Harlem-Lake",40020,90092,31.5,0,0,0
"2/1/2017","Garfield-South Elevated",40510,30593,31,0,0,0
"2/1/2017","Oakton-Skokie",41680,22168,31,0,0,0
"2/1/2017","Armitage",40660,100280,31,0,0,0
"2/1/2017","O'Hare Airport",40890,249596,31,0,0,0
"2/1/2017","Grand/Milwaukee",40490,59999,31,0,0,0
"3/1/2017","35th/Archer",40120,83818,43,0,0.07,0
"1/1/2017","Jackson/State",40560,267646,31.5,0,0,0
"2/1/2017","Dempster",40690,20738,31,0,0,0
"1/1/2017","Central Park",40780,27836,31.5,0,0,0
"2/1/2017","Lake/State",41660,482414,31,0,0,0
"3/1/2017","Washington/Dearborn",40370,331025,43,0,0.07,0
"1/1/2017","Western-Cermak",40740,27233,31.5,0,0,0
"2/1/2017","Rosemont",40820,137525,31,0,0,0
"3/1/2017","Chicago/State",41450,406769,43,0,0.07,0
"3/1/2017","Ashland/63rd",40290,29710,43,0,0.07,0
"1/1/2017","Kostner",40600,12149,31.5,0,0,0
"2/1/2017","54th/Cermak",40580,50115,31,0,0,0
"2/1/2017","Howard",40900,141316,31,0,0,0
"3/1/2017","Cicero-Forest Park",40970,36334,43,0,0.07,0
"3/1/2017","Linden",41050,20870,43,0,0.07,0
"1/1/2017","Madison/Wabash",40640,135,31.5,0,0,0
"1/1/2017","Granville",40760,102979,31.5,0,0,0
"2/1/2017","Kedzie-Homan-Forest Park",40250,49686,31,0,0,0
"3/1/2017","Oak Park-Lake",41350,40243,43,0,0.07,0
"2/1/2017","Belmont-North Main",41320,301470,31,0,0,0
"1/1/2017","Wilson",40540,138378,31.5,0,0,0
"3/1/2017","Damen-Cermak",40210,42294,43,0,0.07,0
"3/1/2017","Wilson",40540,153376,43,0,0.07,0
"1/1/2017","Harrison",41490,98355,31.5,0,0,0
"1/1/2017","43rd",41270,23998,31.5,0,0,0
"2/1/2017","Division/Milwaukee",40320,143929,31,0,0,0
"3/1/2017","Pulaski-Forest Park",40920,47777,43,0,0.07,0
"2/1/2017","Roosevelt",41400,272678,31,0,0,0
"3/1/2017","Howard",40900,159127,43,0,0.07,0
"2/1/2017","Linden",41050,18817,31,0,0,0
"1/1/2017","Davis",40050,93262,31.5,0,0,0
"1/1/2017","Lake/State",41660,510399,31.5,0,0,0
"1/1/2017","Addison-Brown",41440,61361,31.5,0,0,0
"2/1/2017","Grand/State",40330,274449,31,0,0,0
"2/1/2017","Central-Evanston",41250,17828,31,0,0,0
"2/1/2017","Irving Park-Brown",41460,73467,31,0,0,0
"3/1/2017","Lake/State",41660,566728,43,0,0.07,0
"2/1/2017","95th/Dan Ryan",40450,255629,31,0,0,0
"1/1/2017","Morse",40100,122137,31.5,0,0,0
"1/1/2017","California/Milwaukee",40570,141838,31.5,0,0,0
"1/1/2017","Dempster-Skokie",40140,42625,31.5,0,0,0
"2/1/2017","Central Park",40780,27686,31,0,0,0
"2/1/2017","Washington/Dearborn",40370,279944,31,0,0,0
"3/1/2017","Medical Center",40810,72403,43,0,0.07,0
"3/1/2017","California/Milwaukee",40570,147054,43,0,0.07,0
"2/1/2017","Cicero-Lake",40480,31992,31,0,0,0
"3/1/2017","Halsted-Orange",41130,72078,43,0,0.07,0
"1/1/2017","Irving Park-O'Hare",40550,102786,31.5,0,0,0
"3/1/2017","Adams/Wabash",40680,224700,43,0,0.07,0
"2/1/2017","Midway Airport",40930,190018,31,0,0,0
"3/1/2017","Garfield-Dan Ryan",41170,92414,43,0,0.07,0
"3/1/2017","Armitage",40660,116142,43,0,0.07,0
"2/1/2017","Dempster-Skokie",40140,41703,31,0,0,0
"3/1/2017","California-Cermak",40440,37401,43,0,0.07,0
"3/1/2017","Laramie",40700,31180,43,0,0.07,0
"2/1/2017","35-Bronzeville-IIT",41120,42972,31,0,0,0
"3/1/2017","Forest Park",40390,87917,43,0,0.07,0
"2/1/2017","Clinton-Lake",41160,90049,31,0,0,0
"3/1/2017","Irving Park-Brown",41460,84513,43,0,0.07,0
"3/1/2017","Logan Square",41020,195250,43,0,0.07,0
"3/1/2017","Cermak-Chinatown",41000,123194,43,0,0.07,0
"3/1/2017","Wellington",41210,83680,43,0,0.07,0
"1/1/2017","Ashland-Lake",40170,55439,31.5,0,0,0
"3/1/2017","51st",40130,25382,43,0,0.07,0
"3/1/2017","Main",40270,32455,43,0,0.07,0
"2/1/2017","Chicago/Franklin",40710,147093,31,0,0,0
"1/1/2017","Central-Lake",40280,50465,31.5,0,0,0
"1/1/2017","87th",41430,105298,31.5,0,0,0
"2/1/2017","Ashland-Lake",40170,54353,31,0,0,0
"3/1/2017","Cicero-Cermak",40420,33324,43,0,0.07,0
"3/1/2017","Central Park",40780,29865,43,0,0.07,0
"3/1/2017","Morse",40100,131013,43,0,0.07,0
"1/1/2017","Cumberland",40230,102667,31.5,0,0,0
"1/1/2017","California-Lake",41360,24196,31.5,0,0,0
"1/1/2017","Rosemont",40820,144930,31.5,0,0,0
"1/1/2017","Garfield-Dan Ryan",41170,87547,31.5,0,0,0
"2/1/2017","Belmont-O'Hare",40060,132607,31,0,0,0
"1/1/2017","35-Bronzeville-IIT",41120,41734,31.5,0,0,0
"3/1/2017","Halsted/63rd",40940,16380,43,0,0.07,0
"1/1/2017","LaSalle",41340,72705,31.5,0,0,0
"1/1/2017","Cicero-Forest Park",40970,39840,31.5,0,0,0
"3/1/2017","Monroe/Dearborn",40790,211059,43,0,0.07,0
"2/1/2017","Wellington",41210,71875,31,0,0,0
"1/1/2017","Damen-Cermak",40210,36567,31.5,0,0,0
"1/1/2017","Clark/Lake",40380,462841,31.5,0,0,0
"3/1/2017","East 63rd-Cottage Grove",40720,30263,43,0,0.07,0
"1/1/2017","Roosevelt",41400,269049,31.5,0,0,0
"2/1/2017","Polk",41030,70044,31,0,0,0
"2/1/2017","Damen-Brown",40090,67392,31,0,0,0
"1/1/2017","Halsted-Orange",41130,62963,31.5,0,0,0
"3/1/2017","Morgan-Lake",41510,73705,43,0,0.07,0
"1/1/2017","47th-South Elevated",41080,28194,31.5,0,0,0
"1/1/2017","Randolph/Wabash",40200,219758,31.5,0,0,0
"3/1/2017","Clinton-Lake",41160,103277,43,0,0.07,0
"2/1/2017","Laramie",40700,29403,31,0,0,0
"1/1/2017","Clark/Division",40630,204603,31.5,0,0,0
"1/1/2017","51st",40130,22904,31.5,0,0,0
"1/1/2017","Montrose-O'Hare",41330,60903,31.5,0,0,0
"3/1/2017","Indiana",40300,22634,43,0,0.07,0
"3/1/2017","Harrison",41490,122743,43,0,0.07,0
"2/1/2017","Morgan-Lake",41510,64440,31,0,0,0
"1/1/2017","Main",40270,31708,31.5,0,0,0
"3/1/2017","Madison/Wabash",40640,0,43,0,0.07,0
"3/1/2017","Western-Cermak",40740,31335,43,0,0.07,0
"3/1/2017","Berwyn",40340,94273,43,0,0.07,0
"3/1/2017","Ashland-Lake",40170,63131,43,0,0.07,0
"2/1/2017","Conservatory",41670,21818,31,0,0,0
"2/1/2017","Clinton-Forest Park",40430,85086,31,0,0,0
"3/1/2017","Harlem-O'Hare",40750,77045,43,0,0.07,0
"2/1/2017","Western-Cermak",40740,27477,31,0,0,0
"1/1/2017","California-Cermak",40440,34797,31.5,0,0,0
"1/1/2017","Argyle",41200,81868,31.5,0,0,0
"2/1/2017","Harrison",41490,109263,31,0,0,0
"3/1/2017","Ashland-Orange",41060,43731,43,0,0.07,0
"3/1/2017","Conservatory",41670,24755,43,0,0.07,0
"3/1/2017","Pulaski-Orange",40960,136932,43,0,0.07,0
"1/1/2017","Merchandise Mart",40460,180420,31.5,0,0,0
"3/1/2017","Fullerton",41220,334275,43,0,0.07,0
"2/1/2017","87th",41430,103166,31,0,0,0
"2/1/2017","Logan Square",41020,170402,31,0,0,0
"3/1/2017","95th/Dan Ryan",40450,283880,43,0,0.07,0
"2/1/2017","Monroe/State",41090,250518,31,0,0,0
"3/1/2017","Grand/Milwaukee",40490,68906,43,0,0.07,0
"3/1/2017","Monroe/State",41090,294347,43,0,0.07,0
"2/1/2017","Morse",40100,116938,31,0,0,0
